review_id,sku_id,customer_id,rating,review_text,review_title,sentiment_score,review_date,verified_purchase,image_uploaded
REV00001243,SKU00338,CUST00320,5,Excellent quality and very comfortable. Highly recommend!,Love this Blankets,0.926,2025-12-17 14:08:23.000000,True,True
REV00001244,SKU00268,CUST00320,4,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Beautiful Small Appliances,0.535,2026-01-14 14:08:23.000000,True,False
REV00001245,SKU00224,CUST00321,5,Really happy with this purchase. The color is rich and the material seems durable.,Beautiful Curtains,0.93,2026-01-22 01:12:50.000000,True,False
REV00001246,SKU00060,CUST00321,5,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Love this Coffee Tables,0.939,2026-03-13 01:49:57.000000,True,False
REV00001247,SKU00381,CUST00321,5,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Perfect Bath Mats,1.0,2025-02-12 10:09:54.000000,True,False
REV00001248,SKU00045,CUST00321,5,Worth every penny. You can tell it's quality materials and well-made.,Excellent Desks,1.0,2025-02-17 10:09:54.000000,True,False
REV00001249,SKU00037,CUST00321,4,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Love this Beds,0.544,2025-02-01 10:09:54.000000,True,False
REV00001250,SKU00181,CUST00321,4,Beautiful addition to our home. The finish is gorgeous and it feels very sturdy.,Beautiful Sculptures,0.342,2026-04-04 21:57:06.677182,True,False
REV00001251,SKU00288,CUST00321,4,Absolutely gorgeous! The photos don't do it justice.,Perfect Barware,0.389,2026-04-01 21:57:06.677848,True,False
REV00001252,SKU00041,CUST00322,5,Really happy with this purchase. The color is rich and the material seems durable.,Perfect Beds,1.0,2025-12-30 06:32:53.000000,True,False
REV00001253,SKU00145,CUST00323,5,Absolutely gorgeous! The photos don't do it justice.,Excellent Outdoor Lighting,0.852,2025-05-18 19:20:51.000000,True,False
REV00001254,SKU00090,CUST00323,5,Great value for the price. Looks much more expensive than it actually was.,Beautiful Chandeliers,1.0,2024-12-20 22:53:26.000000,True,True
REV00001255,SKU00075,CUST00323,4,Excellent quality and very comfortable. Highly recommend!,Love this Bookshelves,0.332,2024-11-27 22:53:26.000000,True,False
REV00001256,SKU00305,CUST00323,5,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Beautiful Sheets,0.824,2026-01-19 18:34:56.000000,True,False
REV00001257,SKU00207,CUST00323,5,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Love this Rugs,1.0,2026-02-26 18:34:56.000000,True,False
REV00001258,SKU00202,CUST00323,5,Absolutely gorgeous! The photos don't do it justice.,Love this Throw Pillows,0.802,2026-01-18 18:34:56.000000,True,False
REV00001259,SKU00247,CUST00323,5,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Excellent Dinnerware,1.0,2024-05-17 10:15:04.000000,True,False
REV00001260,SKU00265,CUST00324,4,Really happy with this purchase. The color is rich and the material seems durable.,Perfect Small Appliances,0.381,2025-01-02 02:55:55.000000,True,False
REV00001261,SKU00002,CUST00324,5,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Excellent Sofas,0.866,2024-12-22 02:55:55.000000,True,False
REV00001262,SKU00205,CUST00324,5,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Perfect Rugs,1.0,2025-11-24 09:00:09.000000,True,False
REV00001263,SKU00078,CUST00324,5,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Love this Bookshelves,1.0,2025-01-05 07:54:56.000000,True,True
REV00001264,SKU00391,CUST00324,5,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Excellent Shower Curtains,0.89,2024-12-22 07:54:56.000000,True,False
REV00001265,SKU00326,CUST00326,4,Worth every penny. You can tell it's quality materials and well-made.,Love this Pillows,0.615,2025-07-21 20:59:12.000000,True,False
REV00001266,SKU00390,CUST00326,4,Absolutely gorgeous! The photos don't do it justice.,Perfect Shower Curtains,0.442,2025-07-30 20:59:12.000000,True,False
REV00001267,SKU00228,CUST00326,4,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Love this Curtains,0.6,2025-08-20 20:59:12.000000,True,False
REV00001268,SKU00116,CUST00326,5,Really happy with this purchase. The color is rich and the material seems durable.,Perfect Pendants,0.824,2025-07-25 20:59:12.000000,True,False
REV00001269,SKU00414,CUST00326,5,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Love this Robes,0.839,2025-10-17 00:37:07.000000,True,False
REV00001270,SKU00268,CUST00326,4,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Perfect Small Appliances,0.628,2025-10-04 00:37:07.000000,True,False
REV00001271,SKU00095,CUST00327,5,Really happy with this purchase. The color is rich and the material seems durable.,Excellent Floor Lamps,0.955,2025-05-17 17:59:20.000000,True,False
REV00001272,SKU00133,CUST00327,4,Really happy with this purchase. The color is rich and the material seems durable.,Perfect Sconces,0.422,2025-05-13 17:59:20.000000,True,True
REV00001273,SKU00129,CUST00327,5,Worth every penny. You can tell it's quality materials and well-made.,Perfect Sconces,0.953,2025-05-16 17:59:20.000000,True,False
REV00001274,SKU00026,CUST00327,5,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Perfect Chairs,1.0,2026-02-27 12:03:28.000000,True,False
REV00001275,SKU00109,CUST00327,5,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Love this Table Lamps,1.0,2026-03-07 12:03:28.000000,True,False
REV00001276,SKU00295,CUST00327,5,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Perfect Bakeware,1.0,2026-02-17 12:03:28.000000,True,False
REV00001277,SKU00256,CUST00328,5,Absolutely gorgeous! The photos don't do it justice.,Excellent Cutlery,0.9,2024-08-23 20:27:02.000000,True,True
REV00001278,SKU00085,CUST00328,5,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Perfect Chandeliers,1.0,2024-08-22 20:27:02.000000,True,False
REV00001279,SKU00309,CUST00328,5,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Perfect Sheets,1.0,2024-09-09 20:27:02.000000,True,True
REV00001280,SKU00410,CUST00328,4,Great value for the price. Looks much more expensive than it actually was.,Excellent Robes,0.399,2025-04-26 06:40:41.000000,True,False
REV00001281,SKU00233,CUST00328,5,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Beautiful Cookware,0.957,2025-05-01 06:40:41.000000,True,False
REV00001282,SKU00148,CUST00328,4,Great value for the price. Looks much more expensive than it actually was.,Perfect Mirrors,0.363,2025-04-18 06:40:41.000000,True,True
REV00001283,SKU00244,CUST00329,4,Great value for the price. Looks much more expensive than it actually was.,Beautiful Dinnerware,0.618,2025-06-16 18:18:03.000000,True,False
REV00001284,SKU00358,CUST00329,5,Really happy with this purchase. The color is rich and the material seems durable.,Excellent Towels,0.895,2025-01-19 12:00:28.000000,True,False
REV00001285,SKU00257,CUST00329,5,Beautiful addition to our home. The finish is gorgeous and it feels very sturdy.,Excellent Cutlery,1.0,2026-01-01 23:24:31.000000,True,False
REV00001286,SKU00135,CUST00329,3,It's decent for the price. Nothing spectacular but gets the job done.,Decent Sconces,0.067,2025-06-14 12:42:07.000000,True,False
REV00001287,SKU00271,CUST00329,5,Really happy with this purchase. The color is rich and the material seems durable.,Beautiful Small Appliances,1.0,2025-06-29 12:42:07.000000,True,False
REV00001288,SKU00132,CUST00329,5,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Excellent Sconces,0.902,2025-03-14 10:08:11.000000,True,True
REV00001289,SKU00361,CUST00329,5,Beautiful addition to our home. The finish is gorgeous and it feels very sturdy.,Love this Towels,1.0,2025-02-28 10:08:11.000000,True,False
REV00001290,SKU00072,CUST00330,5,Great value for the price. Looks much more expensive than it actually was.,Excellent Bookshelves,0.924,2025-05-02 02:40:12.000000,True,False
REV00001291,SKU00101,CUST00330,5,Worth every penny. You can tell it's quality materials and well-made.,Love this Floor Lamps,0.936,2026-04-07 21:57:06.707818,True,False
REV00001292,SKU00376,CUST00330,5,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Beautiful Bath Mats,0.996,2026-03-13 21:57:06.708473,True,False
REV00001293,SKU00364,CUST00331,5,Great value for the price. Looks much more expensive than it actually was.,Love this Towels,0.961,2025-01-26 08:47:45.000000,True,False
REV00001294,SKU00391,CUST00331,5,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Beautiful Shower Curtains,1.0,2025-01-25 08:47:45.000000,True,False
REV00001295,SKU00219,CUST00331,5,Great value for the price. Looks much more expensive than it actually was.,Beautiful Curtains,1.0,2026-02-25 20:58:54.000000,True,False
REV00001296,SKU00032,CUST00331,5,Excellent quality and very comfortable. Highly recommend!,Excellent Beds,0.92,2026-03-30 20:58:54.000000,True,False
REV00001297,SKU00270,CUST00331,5,Worth every penny. You can tell it's quality materials and well-made.,Perfect Small Appliances,1.0,2026-03-29 20:58:54.000000,True,False
REV00001298,SKU00174,CUST00332,5,Absolutely gorgeous! The photos don't do it justice.,Beautiful Vases,0.979,2025-11-11 04:44:40.000000,True,False
REV00001299,SKU00022,CUST00332,4,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Beautiful Dining Tables,0.337,2025-11-03 04:44:40.000000,True,False
REV00001300,SKU00013,CUST00332,5,Excellent quality and very comfortable. Highly recommend!,Excellent Sofas,0.998,2025-11-19 04:44:40.000000,True,True
REV00001301,SKU00211,CUST00332,5,Absolutely gorgeous! The photos don't do it justice.,Perfect Rugs,0.858,2025-07-15 13:30:43.000000,True,True
REV00001302,SKU00062,CUST00332,4,Excellent quality and very comfortable. Highly recommend!,Love this Coffee Tables,0.468,2025-02-09 21:31:31.000000,True,False
REV00001303,SKU00372,CUST00332,4,Worth every penny. You can tell it's quality materials and well-made.,Beautiful Bath Mats,0.453,2024-11-08 20:21:03.000000,True,False
REV00001304,SKU00200,CUST00332,5,Great value for the price. Looks much more expensive than it actually was.,Perfect Throw Pillows,1.0,2024-10-31 20:21:03.000000,True,False
REV00001305,SKU00003,CUST00333,5,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Excellent Sofas,1.0,2026-03-04 07:40:11.000000,True,False
REV00001306,SKU00380,CUST00333,5,Excellent quality and very comfortable. Highly recommend!,Love this Bath Mats,0.811,2025-12-16 19:37:41.000000,True,False
REV00001307,SKU00239,CUST00334,5,Really happy with this purchase. The color is rich and the material seems durable.,Perfect Cookware,1.0,2025-04-06 11:50:03.000000,True,False
REV00001308,SKU00053,CUST00334,5,Great value for the price. Looks much more expensive than it actually was.,Perfect Desks,1.0,2024-06-05 08:04:33.000000,True,True
REV00001309,SKU00182,CUST00334,5,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Beautiful Sculptures,0.96,2025-01-12 13:40:04.000000,True,True
REV00001310,SKU00097,CUST00335,5,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Love this Floor Lamps,1.0,2025-11-26 20:44:29.000000,True,False
REV00001311,SKU00091,CUST00335,5,Great value for the price. Looks much more expensive than it actually was.,Beautiful Chandeliers,0.824,2026-01-01 20:44:29.000000,True,False
REV00001312,SKU00272,CUST00335,5,Really happy with this purchase. The color is rich and the material seems durable.,Excellent Small Appliances,1.0,2025-05-23 19:20:51.000000,True,False
REV00001313,SKU00256,CUST00335,5,Really happy with this purchase. The color is rich and the material seems durable.,Love this Cutlery,0.899,2026-04-04 22:00:13.000000,True,False
REV00001314,SKU00084,CUST00336,4,Great value for the price. Looks much more expensive than it actually was.,Perfect Chandeliers,0.335,2026-01-11 16:11:22.000000,True,False
REV00001315,SKU00383,CUST00336,4,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Excellent Shower Curtains,0.437,2025-03-08 13:05:42.000000,True,False
REV00001316,SKU00287,CUST00336,5,Really happy with this purchase. The color is rich and the material seems durable.,Beautiful Barware,1.0,2025-03-20 13:05:42.000000,True,False
REV00001317,SKU00401,CUST00336,5,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Excellent Bath Accessories,0.973,2025-02-18 07:27:39.000000,True,False
REV00001318,SKU00295,CUST00336,5,Excellent quality and very comfortable. Highly recommend!,Beautiful Bakeware,1.0,2025-03-05 07:27:39.000000,True,False
REV00001319,SKU00188,CUST00337,5,Great value for the price. Looks much more expensive than it actually was.,Beautiful Sculptures,1.0,2025-09-24 22:29:16.000000,True,False
REV00001320,SKU00336,CUST00337,5,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Perfect Blankets,0.892,2026-01-03 21:43:11.000000,True,True
REV00001321,SKU00062,CUST00338,5,Worth every penny. You can tell it's quality materials and well-made.,Beautiful Coffee Tables,0.908,2026-02-13 22:16:28.000000,True,False
REV00001322,SKU00121,CUST00338,5,Worth every penny. You can tell it's quality materials and well-made.,Perfect Pendants,1.0,2025-10-10 20:56:47.000000,True,False
REV00001323,SKU00204,CUST00339,5,Beautiful addition to our home. The finish is gorgeous and it feels very sturdy.,Love this Rugs,0.936,2024-08-18 13:52:48.000000,True,False
REV00001324,SKU00352,CUST00339,5,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Love this Mattress Toppers,1.0,2025-05-14 04:01:35.000000,True,True
REV00001325,SKU00271,CUST00340,5,Beautiful addition to our home. The finish is gorgeous and it feels very sturdy.,Love this Small Appliances,0.865,2024-05-17 04:31:37.000000,True,False
REV00001326,SKU00223,CUST00340,5,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Perfect Curtains,0.991,2024-08-17 11:49:56.000000,True,False
REV00001327,SKU00257,CUST00340,5,Worth every penny. You can tell it's quality materials and well-made.,Love this Cutlery,0.984,2025-05-17 13:49:01.000000,True,False
REV00001328,SKU00282,CUST00340,5,Great value for the price. Looks much more expensive than it actually was.,Beautiful Barware,1.0,2025-05-24 13:49:01.000000,True,False
REV00001329,SKU00340,CUST00340,5,Great value for the price. Looks much more expensive than it actually was.,Perfect Blankets,1.0,2025-05-31 13:49:01.000000,True,False
REV00001330,SKU00384,CUST00340,5,Really happy with this purchase. The color is rich and the material seems durable.,Beautiful Shower Curtains,1.0,2025-06-05 13:49:01.000000,True,False
REV00001331,SKU00099,CUST00340,5,Worth every penny. You can tell it's quality materials and well-made.,Excellent Floor Lamps,1.0,2025-08-23 20:11:31.000000,True,False
REV00001332,SKU00331,CUST00340,3,It serves its purpose. I wish the color was a bit richer.,Average Pillows,0.141,2025-08-09 20:11:31.000000,True,False
REV00001333,SKU00068,CUST00340,5,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Excellent Bookshelves,1.0,2025-01-26 07:15:40.000000,True,False
REV00001334,SKU00023,CUST00340,5,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Excellent Dining Tables,1.0,2025-02-06 07:15:40.000000,True,False
REV00001335,SKU00131,CUST00340,4,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Excellent Sconces,0.69,2025-02-02 07:15:40.000000,True,False
REV00001336,SKU00326,CUST00341,5,Really happy with this purchase. The color is rich and the material seems durable.,Excellent Pillows,1.0,2026-02-25 22:49:13.000000,True,False
REV00001337,SKU00153,CUST00341,5,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Beautiful Mirrors,1.0,2024-07-22 09:21:47.000000,True,False
REV00001338,SKU00237,CUST00341,5,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Love this Cookware,1.0,2025-04-01 10:20:02.000000,True,False
REV00001339,SKU00395,CUST00341,5,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Beautiful Shower Curtains,0.993,2025-03-27 10:20:02.000000,True,False
REV00001340,SKU00346,CUST00341,5,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Beautiful Mattress Toppers,1.0,2024-08-10 21:11:31.000000,True,True
REV00001341,SKU00299,CUST00341,5,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Excellent Bakeware,1.0,2024-07-08 21:11:31.000000,True,False
REV00001342,SKU00205,CUST00342,5,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Excellent Rugs,1.0,2025-06-22 22:52:12.000000,True,False
REV00001343,SKU00267,CUST00342,5,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Beautiful Small Appliances,0.867,2026-03-19 21:57:06.744975,True,False
REV00001344,SKU00299,CUST00342,5,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Love this Bakeware,1.0,2025-05-11 08:11:17.000000,True,False
REV00001345,SKU00031,CUST00342,5,Great value for the price. Looks much more expensive than it actually was.,Excellent Chairs,0.827,2025-05-19 08:11:17.000000,True,False
REV00001346,SKU00050,CUST00342,5,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Beautiful Desks,1.0,2025-04-26 08:11:17.000000,True,False
REV00001347,SKU00264,CUST00342,5,Worth every penny. You can tell it's quality materials and well-made.,Excellent Small Appliances,1.0,2024-05-19 08:31:52.000000,True,False
REV00001348,SKU00052,CUST00343,4,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Perfect Desks,0.31,2025-11-04 13:45:37.000000,True,False
REV00001349,SKU00242,CUST00343,5,Great value for the price. Looks much more expensive than it actually was.,Beautiful Dinnerware,0.894,2024-09-11 09:40:59.000000,True,False
REV00001350,SKU00085,CUST00343,5,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Beautiful Chandeliers,0.984,2025-03-04 20:59:12.000000,True,False
REV00001351,SKU00051,CUST00343,5,Beautiful addition to our home. The finish is gorgeous and it feels very sturdy.,Perfect Desks,1.0,2026-02-25 21:47:55.000000,True,False
REV00001352,SKU00128,CUST00345,5,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Love this Sconces,0.989,2024-09-16 07:55:59.000000,True,True
REV00001353,SKU00270,CUST00347,5,Great value for the price. Looks much more expensive than it actually was.,Beautiful Small Appliances,0.847,2026-01-01 11:07:07.000000,True,False
REV00001354,SKU00200,CUST00347,5,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Perfect Throw Pillows,1.0,2024-11-15 06:48:50.000000,True,False
REV00001355,SKU00390,CUST00347,5,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Excellent Shower Curtains,1.0,2024-12-10 06:48:50.000000,True,False
REV00001356,SKU00071,CUST00347,5,Really happy with this purchase. The color is rich and the material seems durable.,Perfect Bookshelves,1.0,2024-11-17 06:48:50.000000,True,False
REV00001357,SKU00413,CUST00347,5,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Excellent Robes,1.0,2024-11-16 06:48:50.000000,True,False
REV00001358,SKU00244,CUST00347,5,Absolutely gorgeous! The photos don't do it justice.,Beautiful Dinnerware,1.0,2025-01-28 09:40:12.000000,True,False
REV00001359,SKU00078,CUST00347,5,Great value for the price. Looks much more expensive than it actually was.,Love this Bookshelves,0.998,2025-08-31 12:49:43.000000,True,False
REV00001360,SKU00049,CUST00347,5,Beautiful addition to our home. The finish is gorgeous and it feels very sturdy.,Excellent Desks,0.863,2025-10-15 11:22:51.000000,True,False
REV00001361,SKU00369,CUST00348,5,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Excellent Towels,0.869,2025-04-01 04:03:27.000000,True,False
REV00001362,SKU00099,CUST00348,5,Absolutely gorgeous! The photos don't do it justice.,Love this Floor Lamps,0.827,2025-02-25 04:03:27.000000,True,False
REV00001363,SKU00179,CUST00348,4,Great value for the price. Looks much more expensive than it actually was.,Excellent Vases,0.465,2025-09-05 04:15:52.000000,True,False
REV00001364,SKU00050,CUST00348,5,Really happy with this purchase. The color is rich and the material seems durable.,Beautiful Desks,1.0,2024-07-08 19:37:02.000000,True,False
REV00001365,SKU00103,CUST00348,5,Excellent quality and very comfortable. Highly recommend!,Perfect Table Lamps,1.0,2026-02-23 00:29:14.000000,True,False
REV00001366,SKU00394,CUST00348,5,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Love this Shower Curtains,1.0,2026-02-12 00:29:14.000000,True,False
REV00001367,SKU00076,CUST00349,5,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Beautiful Bookshelves,1.0,2025-01-29 15:20:16.000000,True,False
REV00001368,SKU00078,CUST00349,5,Absolutely gorgeous! The photos don't do it justice.,Beautiful Bookshelves,0.862,2025-09-22 05:21:58.000000,True,True
REV00001369,SKU00298,CUST00349,4,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Perfect Bakeware,0.509,2025-10-21 05:21:58.000000,True,True
REV00001370,SKU00326,CUST00350,5,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Excellent Pillows,0.872,2026-02-18 21:43:50.000000,True,False
REV00001371,SKU00259,CUST00350,4,Great value for the price. Looks much more expensive than it actually was.,Love this Cutlery,0.574,2026-02-24 21:43:50.000000,True,False
REV00001372,SKU00134,CUST00350,5,Beautiful addition to our home. The finish is gorgeous and it feels very sturdy.,Perfect Sconces,1.0,2026-03-12 21:43:50.000000,True,False
REV00001373,SKU00128,CUST00350,4,Really happy with this purchase. The color is rich and the material seems durable.,Beautiful Sconces,0.403,2025-06-29 21:52:20.000000,True,False
REV00001374,SKU00251,CUST00350,5,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Perfect Cutlery,1.0,2025-03-02 14:19:11.000000,True,True
REV00001375,SKU00326,CUST00350,5,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Beautiful Pillows,0.822,2025-03-20 14:19:11.000000,True,False
REV00001376,SKU00248,CUST00350,5,Absolutely gorgeous! The photos don't do it justice.,Love this Dinnerware,0.993,2025-03-12 14:19:11.000000,True,False
REV00001377,SKU00257,CUST00352,5,Worth every penny. You can tell it's quality materials and well-made.,Perfect Cutlery,1.0,2025-09-12 06:48:53.000000,True,False
REV00001378,SKU00383,CUST00353,5,Excellent quality and very comfortable. Highly recommend!,Beautiful Shower Curtains,0.86,2025-11-27 16:17:42.000000,True,False
REV00001379,SKU00313,CUST00353,5,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Beautiful Sheets,1.0,2026-04-02 17:29:14.000000,True,False
REV00001380,SKU00370,CUST00355,5,Excellent quality and very comfortable. Highly recommend!,Beautiful Bath Mats,1.0,2025-07-17 15:42:03.000000,True,True
REV00001381,SKU00055,CUST00356,5,Beautiful addition to our home. The finish is gorgeous and it feels very sturdy.,Excellent Coffee Tables,0.961,2024-06-24 07:38:20.000000,True,False
REV00001382,SKU00053,CUST00356,5,Great value for the price. Looks much more expensive than it actually was.,Love this Desks,1.0,2024-05-31 07:38:20.000000,True,False
REV00001383,SKU00304,CUST00357,4,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Beautiful Sheets,0.43,2025-09-06 00:42:36.000000,True,False
REV00001384,SKU00146,CUST00357,5,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Excellent Mirrors,1.0,2024-07-03 13:53:11.000000,True,True
REV00001385,SKU00195,CUST00358,5,Really happy with this purchase. The color is rich and the material seems durable.,Love this Throw Pillows,0.838,2024-11-01 18:51:57.000000,True,False
REV00001386,SKU00261,CUST00358,5,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Perfect Cutlery,1.0,2024-10-24 18:51:57.000000,True,True
REV00001387,SKU00096,CUST00358,5,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Excellent Floor Lamps,1.0,2024-11-24 18:51:57.000000,True,False
REV00001388,SKU00172,CUST00358,5,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Beautiful Vases,0.941,2025-08-27 16:07:31.000000,True,False
REV00001389,SKU00107,CUST00359,5,Worth every penny. You can tell it's quality materials and well-made.,Love this Table Lamps,0.923,2025-10-28 00:33:50.000000,True,False
REV00001390,SKU00308,CUST00359,5,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Excellent Sheets,0.959,2026-03-23 21:57:06.777923,True,False
REV00001391,SKU00053,CUST00359,5,Great value for the price. Looks much more expensive than it actually was.,Perfect Desks,1.0,2025-01-06 15:33:51.000000,True,False
REV00001392,SKU00298,CUST00359,5,Really happy with this purchase. The color is rich and the material seems durable.,Beautiful Bakeware,1.0,2024-12-18 15:33:51.000000,True,False
REV00001393,SKU00403,CUST00359,5,Excellent quality and very comfortable. Highly recommend!,Perfect Bath Accessories,0.961,2024-11-20 03:04:58.000000,True,False
REV00001394,SKU00091,CUST00360,4,Beautiful addition to our home. The finish is gorgeous and it feels very sturdy.,Beautiful Chandeliers,0.451,2024-07-13 15:13:27.000000,True,False
REV00001395,SKU00125,CUST00360,5,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Excellent Sconces,1.0,2025-04-14 12:14:45.000000,True,False
REV00001396,SKU00314,CUST00360,5,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Excellent Sheets,0.996,2025-03-26 12:14:45.000000,True,False
REV00001397,SKU00011,CUST00360,4,Absolutely gorgeous! The photos don't do it justice.,Excellent Sofas,0.319,2025-04-20 12:14:45.000000,True,False
REV00001398,SKU00250,CUST00361,5,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Perfect Cutlery,1.0,2024-08-09 21:32:39.000000,True,False
REV00001399,SKU00214,CUST00361,4,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Excellent Rugs,0.389,2025-12-24 00:44:59.000000,True,False
REV00001400,SKU00391,CUST00362,4,Really happy with this purchase. The color is rich and the material seems durable.,Excellent Shower Curtains,0.475,2025-09-05 16:20:49.000000,True,False
REV00001401,SKU00039,CUST00362,4,Excellent quality and very comfortable. Highly recommend!,Beautiful Beds,0.681,2025-08-30 16:20:49.000000,True,False
REV00001402,SKU00293,CUST00362,5,Great value for the price. Looks much more expensive than it actually was.,Perfect Bakeware,1.0,2025-09-06 16:20:49.000000,True,True
REV00001403,SKU00148,CUST00362,5,Worth every penny. You can tell it's quality materials and well-made.,Love this Mirrors,0.972,2025-11-23 03:54:26.000000,True,False
REV00001404,SKU00075,CUST00362,5,Great value for the price. Looks much more expensive than it actually was.,Love this Bookshelves,1.0,2025-11-04 03:54:26.000000,True,False
REV00001405,SKU00279,CUST00362,5,Perfect for what I needed. The dimensions were spot on and it looks even better in person.,Love this Barware,1.0,2026-04-08 04:29:14.000000,True,False
REV00001406,SKU00124,CUST00362,5,Excellent quality and very comfortable. Highly recommend!,Excellent Sconces,1.0,2026-03-24 04:29:14.000000,True,False
REV00001407,SKU00214,CUST00362,5,Great value for the price. Looks much more expensive than it actually was.,Beautiful Rugs,1.0,2026-03-15 04:29:14.000000,True,True
REV00001408,SKU00085,CUST00363,5,This exceeded all my expectations. The material feels premium and it was very easy to assemble.,Beautiful Chandeliers,0.89,2024-08-07 12:01:19.000000,True,False
REV00001409,SKU00156,CUST00363,5,Absolutely gorgeous! The photos don't do it justice.,Excellent Wall Art,1.0,2025-04-25 01:11:56.000000,True,False
REV00001410,SKU00390,CUST00364,5,Beautiful addition to our home. The finish is gorgeous and it feels very sturdy.,Excellent Shower Curtains,1.0,2025-01-04 00:53:01.000000,True,False
REV00001411,SKU00337,CUST00364,4,Really happy with this purchase. The color is rich and the material seems durable.,Beautiful Blankets,0.482,2025-01-13 00:53:01.000000,True,False
REV00001412,SKU00304,CUST00364,5,I am absolutely in love with this piece! The color is exactly what I was hoping for and it fits perfectly in my living room.,Perfect Sheets,0.851,2026-03-29 21:57:06.793205,True,False
REV00001413,SKU00235,CUST00365,5,Stunning piece! It transformed the entire room. The craftsmanship is excellent.,Excellent Cookware,1.0,2024-05-29 22:02:50.000000,True,False
REV00001414,SKU00174,CUST00365,5,Absolutely gorgeous! The photos don't do it justice.,Beautiful Vases,1.0,2024-06-10 03:45:54.000000,True,False
