sku_id,product_name,category,sub_category,brand,price,material,color,finish,dimensions,weight,style,description_text,image_url,Launch_date
SKU00204,Williams Sonoma Essential Rug,Decor,Rugs,Williams Sonoma,52.97,Marble,Charcoal | Gray,Glossy,64x26x13 inches,138.2,Art Deco | Farmhouse,Expertly crafted rugs that brings sophistication to your home. Available in charcoal.,https://example.com/images/00204.jpg,2025-07-06
SKU00205,Williams Sonoma Modern Rug,Decor,Rugs,Williams Sonoma,265.72,Rattan | Wood,Silver,Lacquered,13x59x18 inches,96.4,Art Deco,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00205.jpg,2025-11-06
SKU00206,West Elm Signature Rug,Decor,Rugs,West Elm,124.42,Brass | Cotton,Silver | Charcoal,Lacquered,33x16x8 inches,5.9,Coastal,Expertly crafted rugs that brings sophistication to your home. Available in silver.,https://example.com/images/00206.jpg,2025-01-25
SKU00207,Williams Sonoma Essential Rug,Decor,Rugs,Williams Sonoma,156.5,Metal,White | Ivory,Polished,70x43x10 inches,52.4,Minimalist | Glam,Beautiful minimalist rugs crafted with premium materials. Perfect addition to any home.,https://example.com/images/00207.jpg,2024-03-03
SKU00208,Pottery Barn Signature Rug,Decor,Rugs,Pottery Barn,299.73,Linen | Rattan,Charcoal | White,Brushed,35x35x38 inches,139.3,Industrial | Contemporary,Timeless decor essential that combines style with practicality. Made from high-quality linen.,https://example.com/images/00208.jpg,2025-07-24
SKU00209,Pottery Barn Custom Rug,Decor,Rugs,Pottery Barn,82.82,Wool,Oak,Satin,63x19x28 inches,131.3,Glam | Farmhouse,Expertly crafted rugs that brings sophistication to your home. Available in oak.,https://example.com/images/00209.jpg,2026-03-15
SKU00210,Rejuvenation Artisan Rug,Decor,Rugs,Rejuvenation,136.71,Stainless Steel | Wool,Red,Textured,55x61x14 inches,116.9,Contemporary,Beautiful contemporary rugs crafted with premium materials. Perfect addition to any home.,https://example.com/images/00210.jpg,2024-02-15
SKU00211,Williams Sonoma Essential Rug,Decor,Rugs,Williams Sonoma,449.24,Silk | Wool,Gray | Brown,Glossy,46x24x12 inches,3.3,Industrial | Traditional,Timeless decor essential that combines style with practicality. Made from high-quality silk.,https://example.com/images/00211.jpg,2024-08-05
SKU00212,Pottery Barn Signature Rug,Decor,Rugs,Pottery Barn,560.62,Brass | Wool,Walnut,Polished,33x44x23 inches,38.6,Farmhouse | Traditional,Expertly crafted rugs that brings sophistication to your home. Available in walnut.,https://example.com/images/00212.jpg,2024-12-18
SKU00213,Mark & Graham Signature Rug,Decor,Rugs,Mark & Graham,291.07,Wood | Ceramic,Ivory,Antique,68x12x14 inches,95.7,Minimalist,Beautiful minimalist rugs crafted with premium materials. Perfect addition to any home.,https://example.com/images/00213.jpg,2026-02-15
SKU00214,West Elm Custom Rug,Decor,Rugs,West Elm,82.57,Glass | Acrylic,Gray | Brown,Satin,71x35x6 inches,110.3,Art Deco,Beautiful art deco rugs crafted with premium materials. Perfect addition to any home.,https://example.com/images/00214.jpg,2026-01-12
SKU00215,Williams Sonoma Essential Rug,Decor,Rugs,Williams Sonoma,44.78,Concrete,Green | Charcoal,Satin,64x10x30 inches,13.6,Bohemian | Transitional,Elegant design meets functionality in this Williams Sonoma piece. Features satin finish and durable construction.,https://example.com/images/00215.jpg,2024-11-09
SKU00216,West Elm Essential Rug,Decor,Rugs,West Elm,39.14,Wood,Blue | White,Polished,62x66x31 inches,95.8,Bohemian,Beautiful bohemian rugs crafted with premium materials. Perfect addition to any home.,https://example.com/images/00216.jpg,2025-02-17
SKU00217,Williams Sonoma Signature Curtain,Decor,Curtains,Williams Sonoma,64.45,Bamboo | Leather,Bronze | Beige,Lacquered,46x57x10 inches,17.5,Mid-Century,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00217.jpg,2025-06-21
SKU00218,West Elm Modern Curtain,Decor,Curtains,West Elm,64.75,Bamboo,Cream | Green,Textured,19x57x39 inches,17.7,Farmhouse | Glam,Beautiful farmhouse curtains crafted with premium materials. Perfect addition to any home.,https://example.com/images/00218.jpg,2025-03-10
SKU00219,Rejuvenation Custom Curtain,Decor,Curtains,Rejuvenation,96.99,Ceramic,Bronze | Blue,Matte,53x37x6 inches,148.4,Scandinavian,Beautiful scandinavian curtains crafted with premium materials. Perfect addition to any home.,https://example.com/images/00219.jpg,2023-10-13
SKU00220,Mark & Graham Modern Curtain,Decor,Curtains,Mark & Graham,178.88,Bamboo,Ivory,Brushed,42x35x30 inches,126.8,Contemporary | Mid-Century,Beautiful contemporary curtains crafted with premium materials. Perfect addition to any home.,https://example.com/images/00220.jpg,2024-04-28
SKU00221,West Elm Luxury Curtain,Decor,Curtains,West Elm,154.13,Silk,Oak | Gray,Distressed,54x37x31 inches,147.4,Minimalist,Beautiful minimalist curtains crafted with premium materials. Perfect addition to any home.,https://example.com/images/00221.jpg,2024-03-23
SKU00222,Rejuvenation Custom Curtain,Decor,Curtains,Rejuvenation,146.11,Brass,Green,Textured,57x19x19 inches,78.9,Glam | Industrial,Elegant design meets functionality in this Rejuvenation piece. Features textured finish and durable construction.,https://example.com/images/00222.jpg,2023-07-17
SKU00223,Williams Sonoma Signature Curtain,Decor,Curtains,Williams Sonoma,53.91,Acrylic | Leather,Green | White,Textured,35x12x8 inches,112.0,Art Deco,Timeless decor essential that combines style with practicality. Made from high-quality acrylic.,https://example.com/images/00223.jpg,2024-09-15
SKU00224,Rejuvenation Classic Curtain,Decor,Curtains,Rejuvenation,370.37,Glass | Cotton,Gray | Charcoal,Satin,47x77x16 inches,128.1,Farmhouse | Coastal,Beautiful farmhouse curtains crafted with premium materials. Perfect addition to any home.,https://example.com/images/00224.jpg,2023-05-11
SKU00225,Mark & Graham Premium Curtain,Decor,Curtains,Mark & Graham,91.23,Concrete,White | Natural,Glossy,59x29x31 inches,6.9,Glam,Beautiful glam curtains crafted with premium materials. Perfect addition to any home.,https://example.com/images/00225.jpg,2025-10-08
SKU00226,West Elm Artisan Curtain,Decor,Curtains,West Elm,139.04,Brass | Stainless Steel,Navy,Textured,28x38x22 inches,87.1,Modern,Beautiful modern curtains crafted with premium materials. Perfect addition to any home.,https://example.com/images/00226.jpg,2025-08-16
SKU00227,Rejuvenation Custom Curtain,Decor,Curtains,Rejuvenation,85.43,Porcelain,Oak | Cream,Textured,66x47x36 inches,27.4,Contemporary | Farmhouse,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00227.jpg,2024-03-31
SKU00228,Pottery Barn Classic Curtain,Decor,Curtains,Pottery Barn,250.48,Brass | Wood,Navy | Black,Lacquered,39x67x38 inches,41.1,Scandinavian | Transitional,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00228.jpg,2025-10-09
SKU00229,Mark & Graham Premium Curtain,Decor,Curtains,Mark & Graham,219.96,Porcelain,Blue | Gray,Glossy,58x36x10 inches,128.9,Scandinavian | Glam,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00229.jpg,2024-03-16
SKU00230,Mark & Graham Classic Curtain,Decor,Curtains,Mark & Graham,47.22,Velvet | Ceramic,Oak,Satin,40x53x8 inches,114.4,Contemporary | Bohemian,Timeless decor essential that combines style with practicality. Made from high-quality velvet.,https://example.com/images/00230.jpg,2023-04-20
SKU00231,Williams Sonoma Classic Cookware,Kitchen,Cookware,Williams Sonoma,128.88,Bamboo,Charcoal,Powder Coated,33x45x38 inches,52.5,Coastal,Elegant design meets functionality in this Williams Sonoma piece. Features powder coated finish and durable construction.,https://example.com/images/00231.jpg,2023-07-28
SKU00232,Mark & Graham Modern Cookware,Kitchen,Cookware,Mark & Graham,295.98,Wood | Concrete,Navy | Silver,Matte,32x22x27 inches,52.0,Contemporary | Glam,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00232.jpg,2025-12-14
SKU00233,Williams Sonoma Modern Cookware,Kitchen,Cookware,Williams Sonoma,90.34,Linen | Wool,Navy | Gray,Brushed,41x69x31 inches,128.5,Art Deco,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00233.jpg,2023-07-09
SKU00234,Rejuvenation Custom Cookware,Kitchen,Cookware,Rejuvenation,128.65,Concrete | Silk,Beige | Blue,Textured,48x77x39 inches,127.7,Scandinavian | Rustic,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00234.jpg,2024-03-29
SKU00235,Mark & Graham Essential Cookware,Kitchen,Cookware,Mark & Graham,638.34,Wool | Concrete,Walnut,Textured,59x74x24 inches,77.9,Coastal | Rustic,Expertly crafted cookware that brings sophistication to your home. Available in walnut.,https://example.com/images/00235.jpg,2023-07-22
SKU00236,Rejuvenation Signature Cookware,Kitchen,Cookware,Rejuvenation,206.45,Linen,Red,Brushed,51x78x9 inches,75.5,Minimalist,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00236.jpg,2023-05-27
SKU00237,Pottery Barn Modern Cookware,Kitchen,Cookware,Pottery Barn,437.48,Concrete | Stainless Steel,Natural,Lacquered,58x69x30 inches,63.3,Mid-Century | Bohemian,Beautiful mid-century cookware crafted with premium materials. Perfect addition to any home.,https://example.com/images/00237.jpg,2024-09-03
SKU00238,West Elm Premium Cookware,Kitchen,Cookware,West Elm,113.92,Glass,Blue | Navy,Powder Coated,37x47x20 inches,91.7,Scandinavian | Minimalist,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00238.jpg,2023-07-28
SKU00239,Rejuvenation Artisan Cookware,Kitchen,Cookware,Rejuvenation,186.78,Velvet,Brown,Lacquered,52x49x24 inches,142.7,Scandinavian | Art Deco,Beautiful scandinavian cookware crafted with premium materials. Perfect addition to any home.,https://example.com/images/00239.jpg,2025-06-15
SKU00240,Rejuvenation Luxury Dinnerware,Kitchen,Dinnerware,Rejuvenation,418.97,Metal | Ceramic,Silver,Powder Coated,21x60x29 inches,50.4,Industrial | Rustic,Elegant design meets functionality in this Rejuvenation piece. Features powder coated finish and durable construction.,https://example.com/images/00240.jpg,2024-04-12
SKU00241,Pottery Barn Luxury Dinnerware,Kitchen,Dinnerware,Pottery Barn,98.0,Bamboo,Black | Navy,Matte,54x31x27 inches,7.2,Farmhouse,Beautiful farmhouse dinnerware crafted with premium materials. Perfect addition to any home.,https://example.com/images/00241.jpg,2024-06-14
SKU00242,Rejuvenation Luxury Dinnerware,Kitchen,Dinnerware,Rejuvenation,109.92,Glass,Natural | Bronze,Antique,66x46x16 inches,92.6,Minimalist | Contemporary,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00242.jpg,2026-02-11
SKU00243,Mark & Graham Premium Dinnerware,Kitchen,Dinnerware,Mark & Graham,122.03,Ceramic,Walnut | White,Satin,53x47x39 inches,120.8,Rustic | Traditional,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00243.jpg,2025-05-02
SKU00244,Mark & Graham Signature Dinnerware,Kitchen,Dinnerware,Mark & Graham,748.16,Porcelain,Silver | Green,Polished,73x21x22 inches,87.7,Scandinavian | Contemporary,Expertly crafted dinnerware that brings sophistication to your home. Available in silver.,https://example.com/images/00244.jpg,2024-03-06
SKU00245,Pottery Barn Custom Dinnerware,Kitchen,Dinnerware,Pottery Barn,300.69,Linen,White,Powder Coated,52x16x32 inches,131.5,Industrial | Transitional,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00245.jpg,2025-07-24
SKU00246,Pottery Barn Premium Dinnerware,Kitchen,Dinnerware,Pottery Barn,71.29,Marble,Brown,Antique,35x65x18 inches,54.3,Scandinavian,Beautiful scandinavian dinnerware crafted with premium materials. Perfect addition to any home.,https://example.com/images/00246.jpg,2023-10-31
SKU00247,West Elm Classic Dinnerware,Kitchen,Dinnerware,West Elm,413.21,Glass,Charcoal | Bronze,Lacquered,62x73x23 inches,40.6,Contemporary,Beautiful contemporary dinnerware crafted with premium materials. Perfect addition to any home.,https://example.com/images/00247.jpg,2025-09-12
SKU00248,Williams Sonoma Custom Dinnerware,Kitchen,Dinnerware,Williams Sonoma,68.98,Marble | Leather,Gold | Charcoal,Satin,47x76x6 inches,116.9,Glam,Timeless kitchen essential that combines style with practicality. Made from high-quality marble.,https://example.com/images/00248.jpg,2025-09-20
SKU00249,Williams Sonoma Luxury Cutlery,Kitchen,Cutlery,Williams Sonoma,143.08,Rattan | Marble,Gold,Satin,23x14x15 inches,119.5,Rustic,Expertly crafted cutlery that brings sophistication to your home. Available in gold.,https://example.com/images/00249.jpg,2025-04-12
SKU00250,Williams Sonoma Essential Cutlery,Kitchen,Cutlery,Williams Sonoma,659.65,Silk | Stainless Steel,Oak,Polished,39x39x28 inches,92.6,Mid-Century | Coastal,Beautiful mid-century cutlery crafted with premium materials. Perfect addition to any home.,https://example.com/images/00250.jpg,2024-04-20
SKU00251,Pottery Barn Custom Cutlery,Kitchen,Cutlery,Pottery Barn,40.0,Metal,White,Brushed,16x11x25 inches,89.5,Glam,Elegant design meets functionality in this Pottery Barn piece. Features brushed finish and durable construction.,https://example.com/images/00251.jpg,2025-04-12
SKU00252,Pottery Barn Modern Cutlery,Kitchen,Cutlery,Pottery Barn,616.17,Wool,White,Textured,37x67x10 inches,114.3,Farmhouse | Rustic,Expertly crafted cutlery that brings sophistication to your home. Available in white.,https://example.com/images/00252.jpg,2024-12-31
SKU00253,Rejuvenation Essential Cutlery,Kitchen,Cutlery,Rejuvenation,60.2,Wood,Brown,Glossy,66x79x11 inches,4.3,Farmhouse,Beautiful farmhouse cutlery crafted with premium materials. Perfect addition to any home.,https://example.com/images/00253.jpg,2024-01-29
SKU00254,Mark & Graham Essential Cutlery,Kitchen,Cutlery,Mark & Graham,178.34,Leather | Glass,Brown | Gray,Textured,77x53x23 inches,144.6,Industrial,Elegant design meets functionality in this Mark & Graham piece. Features textured finish and durable construction.,https://example.com/images/00254.jpg,2023-09-02
SKU00255,Pottery Barn Modern Cutlery,Kitchen,Cutlery,Pottery Barn,338.03,Wood,Walnut,Lacquered,53x66x36 inches,140.5,Glam,Expertly crafted cutlery that brings sophistication to your home. Available in walnut.,https://example.com/images/00255.jpg,2023-09-06
SKU00256,Williams Sonoma Custom Cutlery,Kitchen,Cutlery,Williams Sonoma,174.27,Concrete,Charcoal,Textured,24x53x7 inches,114.7,Farmhouse,Beautiful farmhouse cutlery crafted with premium materials. Perfect addition to any home.,https://example.com/images/00256.jpg,2026-01-26
SKU00257,Pottery Barn Artisan Cutlery,Kitchen,Cutlery,Pottery Barn,277.55,Ceramic | Concrete,Black | Oak,Glossy,36x26x25 inches,65.3,Farmhouse | Mid-Century,Timeless kitchen essential that combines style with practicality. Made from high-quality ceramic.,https://example.com/images/00257.jpg,2025-02-06
SKU00258,Rejuvenation Premium Cutlery,Kitchen,Cutlery,Rejuvenation,99.21,Metal | Marble,Black,Antique,28x68x34 inches,109.6,Bohemian,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00258.jpg,2024-10-10
SKU00259,Mark & Graham Modern Cutlery,Kitchen,Cutlery,Mark & Graham,67.17,Wood | Cotton,Bronze | Red,Antique,73x23x24 inches,45.7,Art Deco,Beautiful art deco cutlery crafted with premium materials. Perfect addition to any home.,https://example.com/images/00259.jpg,2025-01-26
SKU00260,Mark & Graham Custom Cutlery,Kitchen,Cutlery,Mark & Graham,166.02,Bamboo | Acrylic,Beige | Oak,Brushed,31x25x16 inches,120.5,Transitional,Timeless kitchen essential that combines style with practicality. Made from high-quality bamboo.,https://example.com/images/00260.jpg,2025-01-06
SKU00261,Mark & Graham Luxury Cutlery,Kitchen,Cutlery,Mark & Graham,132.54,Acrylic,Beige | Ivory,Brushed,40x40x6 inches,3.6,Mid-Century,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00261.jpg,2025-04-03
SKU00262,Rejuvenation Essential Small Appliance,Kitchen,Small Appliances,Rejuvenation,35.16,Brass,Gray | Black,Textured,49x70x8 inches,103.3,Mid-Century,Expertly crafted small appliances that brings sophistication to your home. Available in gray.,https://example.com/images/00262.jpg,2023-07-02
SKU00263,Mark & Graham Classic Small Appliance,Kitchen,Small Appliances,Mark & Graham,73.21,Silk | Ceramic,White,Glossy,37x22x21 inches,91.3,Minimalist,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00263.jpg,2026-02-18
SKU00264,Rejuvenation Modern Small Appliance,Kitchen,Small Appliances,Rejuvenation,237.32,Velvet,Natural,Textured,38x46x27 inches,4.6,Glam,Elegant design meets functionality in this Rejuvenation piece. Features textured finish and durable construction.,https://example.com/images/00264.jpg,2026-01-18
SKU00265,Williams Sonoma Premium Small Appliance,Kitchen,Small Appliances,Williams Sonoma,78.18,Leather | Concrete,Walnut | Charcoal,Textured,15x13x33 inches,52.9,Farmhouse,Beautiful farmhouse small appliances crafted with premium materials. Perfect addition to any home.,https://example.com/images/00265.jpg,2026-01-06
SKU00266,West Elm Essential Small Appliance,Kitchen,Small Appliances,West Elm,113.26,Stainless Steel,Blue | Red,Powder Coated,40x12x34 inches,59.1,Transitional,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00266.jpg,2023-09-08
SKU00267,Williams Sonoma Essential Small Appliance,Kitchen,Small Appliances,Williams Sonoma,46.98,Acrylic | Glass,Navy | Silver,Powder Coated,40x30x30 inches,47.2,Minimalist | Farmhouse,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00267.jpg,2023-07-12
SKU00268,Pottery Barn Artisan Small Appliance,Kitchen,Small Appliances,Pottery Barn,71.61,Rattan,Cream,Polished,43x26x32 inches,104.1,Industrial | Minimalist,Timeless kitchen essential that combines style with practicality. Made from high-quality rattan.,https://example.com/images/00268.jpg,2024-12-24
SKU00269,West Elm Signature Small Appliance,Kitchen,Small Appliances,West Elm,196.79,Ceramic,Walnut | Cream,Distressed,54x41x8 inches,113.7,Traditional,Beautiful traditional small appliances crafted with premium materials. Perfect addition to any home.,https://example.com/images/00269.jpg,2024-09-17
SKU00270,West Elm Premium Small Appliance,Kitchen,Small Appliances,West Elm,244.35,Linen,Gold | White,Lacquered,26x23x23 inches,29.1,Mid-Century,Timeless kitchen essential that combines style with practicality. Made from high-quality linen.,https://example.com/images/00270.jpg,2023-09-25
SKU00271,West Elm Luxury Small Appliance,Kitchen,Small Appliances,West Elm,240.98,Brass | Metal,Gray | Natural,Brushed,78x74x22 inches,40.6,Modern | Contemporary,Elegant design meets functionality in this West Elm piece. Features brushed finish and durable construction.,https://example.com/images/00271.jpg,2024-04-29
SKU00272,Williams Sonoma Modern Small Appliance,Kitchen,Small Appliances,Williams Sonoma,203.81,Wood | Linen,Ivory,Polished,13x77x11 inches,19.6,Contemporary,Beautiful contemporary small appliances crafted with premium materials. Perfect addition to any home.,https://example.com/images/00272.jpg,2024-01-31
SKU00273,West Elm Signature Small Appliance,Kitchen,Small Appliances,West Elm,265.82,Wool | Stainless Steel,Black,Antique,58x65x12 inches,89.9,Industrial | Contemporary,Elegant design meets functionality in this West Elm piece. Features antique finish and durable construction.,https://example.com/images/00273.jpg,2024-01-29
SKU00274,Mark & Graham Luxury Small Appliance,Kitchen,Small Appliances,Mark & Graham,109.5,Metal | Marble,Gold | Oak,Glossy,58x75x35 inches,59.3,Traditional | Bohemian,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00274.jpg,2025-07-20
SKU00275,Pottery Barn Signature Small Appliance,Kitchen,Small Appliances,Pottery Barn,230.46,Metal,Navy,Antique,32x54x6 inches,12.5,Rustic,Elegant design meets functionality in this Pottery Barn piece. Features antique finish and durable construction.,https://example.com/images/00275.jpg,2025-03-05
SKU00276,Williams Sonoma Signature Barware,Kitchen,Barware,Williams Sonoma,55.2,Bamboo | Brass,Charcoal,Distressed,31x35x26 inches,119.4,Rustic | Scandinavian,Elegant design meets functionality in this Williams Sonoma piece. Features distressed finish and durable construction.,https://example.com/images/00276.jpg,2023-11-12
SKU00277,Williams Sonoma Premium Barware,Kitchen,Barware,Williams Sonoma,266.11,Ceramic | Brass,Cream | Blue,Antique,30x27x22 inches,147.0,Farmhouse,Elegant design meets functionality in this Williams Sonoma piece. Features antique finish and durable construction.,https://example.com/images/00277.jpg,2025-01-23
SKU00278,Pottery Barn Luxury Barware,Kitchen,Barware,Pottery Barn,119.24,Bamboo,Oak,Distressed,54x74x38 inches,128.1,Mid-Century | Rustic,Expertly crafted barware that brings sophistication to your home. Available in oak.,https://example.com/images/00278.jpg,2024-01-19
SKU00279,Mark & Graham Modern Barware,Kitchen,Barware,Mark & Graham,162.9,Leather,Silver,Satin,64x10x12 inches,83.9,Glam,Expertly crafted barware that brings sophistication to your home. Available in silver.,https://example.com/images/00279.jpg,2024-06-14
SKU00280,Pottery Barn Artisan Barware,Kitchen,Barware,Pottery Barn,104.53,Stainless Steel,Gray | Charcoal,Polished,10x66x19 inches,12.9,Transitional | Coastal,Elegant design meets functionality in this Pottery Barn piece. Features polished finish and durable construction.,https://example.com/images/00280.jpg,2025-03-27
SKU00281,Rejuvenation Premium Barware,Kitchen,Barware,Rejuvenation,143.89,Leather,Oak | Ivory,Polished,61x74x5 inches,27.0,Minimalist | Traditional,Elegant design meets functionality in this Rejuvenation piece. Features polished finish and durable construction.,https://example.com/images/00281.jpg,2024-05-01
SKU00282,Pottery Barn Custom Barware,Kitchen,Barware,Pottery Barn,187.86,Porcelain,Red,Matte,50x77x9 inches,108.5,Modern,Elegant design meets functionality in this Pottery Barn piece. Features matte finish and durable construction.,https://example.com/images/00282.jpg,2023-08-04
SKU00283,Mark & Graham Classic Barware,Kitchen,Barware,Mark & Graham,78.2,Wood,Bronze | Walnut,Polished,40x61x6 inches,122.1,Coastal,Elegant design meets functionality in this Mark & Graham piece. Features polished finish and durable construction.,https://example.com/images/00283.jpg,2025-02-25
SKU00284,Pottery Barn Luxury Barware,Kitchen,Barware,Pottery Barn,59.06,Cotton | Acrylic,Red,Glossy,50x73x16 inches,90.8,Bohemian | Glam,Beautiful bohemian barware crafted with premium materials. Perfect addition to any home.,https://example.com/images/00284.jpg,2025-08-10
SKU00285,Pottery Barn Custom Barware,Kitchen,Barware,Pottery Barn,49.67,Velvet,Brown | Beige,Matte,71x15x6 inches,21.1,Glam,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00285.jpg,2023-09-08
SKU00286,West Elm Signature Barware,Kitchen,Barware,West Elm,46.44,Bamboo | Glass,Oak,Textured,73x24x19 inches,124.9,Minimalist | Glam,Elegant design meets functionality in this West Elm piece. Features textured finish and durable construction.,https://example.com/images/00286.jpg,2023-06-26
SKU00287,West Elm Modern Barware,Kitchen,Barware,West Elm,117.0,Rattan,Oak | Beige,Polished,14x27x35 inches,147.1,Art Deco | Industrial,Expertly crafted barware that brings sophistication to your home. Available in oak.,https://example.com/images/00287.jpg,2026-01-16
SKU00288,Pottery Barn Signature Barware,Kitchen,Barware,Pottery Barn,276.9,Wood,Charcoal | Black,Powder Coated,61x39x9 inches,135.3,Farmhouse | Transitional,Beautiful farmhouse barware crafted with premium materials. Perfect addition to any home.,https://example.com/images/00288.jpg,2025-07-26
SKU00289,Mark & Graham Modern Bakeware,Kitchen,Bakeware,Mark & Graham,118.14,Marble,Oak | Gold,Polished,17x19x33 inches,79.3,Scandinavian | Art Deco,Beautiful scandinavian bakeware crafted with premium materials. Perfect addition to any home.,https://example.com/images/00289.jpg,2023-05-01
SKU00290,Rejuvenation Modern Bakeware,Kitchen,Bakeware,Rejuvenation,116.24,Leather | Ceramic,Gray | Walnut,Matte,60x19x38 inches,41.4,Minimalist,Expertly crafted bakeware that brings sophistication to your home. Available in gray.,https://example.com/images/00290.jpg,2023-08-31
SKU00291,Mark & Graham Classic Bakeware,Kitchen,Bakeware,Mark & Graham,98.52,Porcelain,Blue,Polished,17x42x14 inches,31.9,Mid-Century | Contemporary,Timeless kitchen essential that combines style with practicality. Made from high-quality porcelain.,https://example.com/images/00291.jpg,2024-04-10
SKU00292,Williams Sonoma Custom Bakeware,Kitchen,Bakeware,Williams Sonoma,192.65,Ceramic | Marble,Silver,Polished,16x15x37 inches,29.6,Farmhouse,Beautiful farmhouse bakeware crafted with premium materials. Perfect addition to any home.,https://example.com/images/00292.jpg,2023-12-23
SKU00293,Rejuvenation Artisan Bakeware,Kitchen,Bakeware,Rejuvenation,144.31,Silk,Cream,Polished,26x60x18 inches,65.7,Modern,Elegant design meets functionality in this Rejuvenation piece. Features polished finish and durable construction.,https://example.com/images/00293.jpg,2024-12-30
SKU00294,Mark & Graham Modern Bakeware,Kitchen,Bakeware,Mark & Graham,126.71,Brass | Ceramic,Cream | Natural,Textured,67x59x10 inches,90.9,Traditional,Elegant design meets functionality in this Mark & Graham piece. Features textured finish and durable construction.,https://example.com/images/00294.jpg,2025-05-02
SKU00295,Rejuvenation Artisan Bakeware,Kitchen,Bakeware,Rejuvenation,405.27,Porcelain | Velvet,Beige,Satin,66x42x30 inches,144.9,Traditional,Timeless kitchen essential that combines style with practicality. Made from high-quality porcelain.,https://example.com/images/00295.jpg,2025-04-25
SKU00296,West Elm Premium Bakeware,Kitchen,Bakeware,West Elm,324.59,Linen | Bamboo,Oak | Red,Antique,18x19x14 inches,115.2,Bohemian,Elegant design meets functionality in this West Elm piece. Features antique finish and durable construction.,https://example.com/images/00296.jpg,2024-03-06
SKU00297,Mark & Graham Signature Bakeware,Kitchen,Bakeware,Mark & Graham,107.11,Rattan,Red | Black,Distressed,12x55x5 inches,18.8,Minimalist,Expertly crafted bakeware that brings sophistication to your home. Available in red.,https://example.com/images/00297.jpg,2024-12-21
SKU00298,Pottery Barn Custom Bakeware,Kitchen,Bakeware,Pottery Barn,45.27,Linen,Gold,Lacquered,17x24x36 inches,96.3,Art Deco,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00298.jpg,2023-07-09
SKU00299,Williams Sonoma Custom Bakeware,Kitchen,Bakeware,Williams Sonoma,281.69,Wood,Walnut,Brushed,76x63x26 inches,8.3,Rustic,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00299.jpg,2023-12-20
SKU00300,Mark & Graham Luxury Bakeware,Kitchen,Bakeware,Mark & Graham,154.1,Concrete,Cream | White,Glossy,54x49x28 inches,9.7,Farmhouse,Expertly crafted bakeware that brings sophistication to your home. Available in cream.,https://example.com/images/00300.jpg,2024-11-17
SKU00301,Pottery Barn Classic Bakeware,Kitchen,Bakeware,Pottery Barn,80.74,Marble | Ceramic,Walnut | Navy,Distressed,61x57x28 inches,40.9,Transitional,Contemporary design that elevates your space. Easy to maintain and built to last.,https://example.com/images/00301.jpg,2023-04-12
SKU00302,West Elm Premium Bakeware,Kitchen,Bakeware,West Elm,125.42,Stainless Steel,Charcoal | White,Antique,12x47x18 inches,143.9,Industrial | Contemporary,Timeless kitchen essential that combines style with practicality. Made from high-quality stainless steel.,https://example.com/images/00302.jpg,2024-12-05
SKU00303,Pottery Barn Modern Sheet,Bedding,Sheets,Pottery Barn,294.23,Wool,Navy | Gold,Glossy,62x51x6 inches,109.5,Bohemian,Timeless bedding essential that combines style with practicality. Made from high-quality wool.,https://example.com/images/00303.jpg,2024-05-24
SKU00304,Mark & Graham Signature Sheet,Bedding,Sheets,Mark & Graham,104.3,Leather | Brass,Gray,Polished,41x56x28 inches,64.0,Modern | Mid-Century,Timeless bedding essential that combines style with practicality. Made from high-quality leather.,https://example.com/images/00304.jpg,2025-03-15
SKU00305,Mark & Graham Classic Sheet,Bedding,Sheets,Mark & Graham,139.01,Porcelain | Bamboo,Beige,Brushed,54x27x15 inches,86.6,Mid-Century | Contemporary,Expertly crafted sheets that brings sophistication to your home. Available in beige.,https://example.com/images/00305.jpg,2024-06-25
